Symbol,Count,Frequency
ак,1105,0.005555136616142573
ое,347,0.0017444637156574416
ав,499,0.002508609204936782
ее,251,0.0012618455119020686
».,18,9.049091320413241e-05
Сл,23,0.00011562727798305809
ыш,126,0.0006334363924289269
лы,176,0.0008848000402181836
ша,218,0.0010959455043611593
ещ,151,0.0007591182163235552
се,702,0.0035291456149611645
 э,255,0.0012819546037252092
ти,496,0.0024935273860694266
 р,678,0.003408491064022321
ес,713,0.003584445617474801
яц,25,0.00012568182389462835
! ,585,0.0029409546791343034
То,29,0.0001457909157177689
"ь,",397,0.0019958273634466984
 я,253,0.001271900057813639
ов,1220,0.006133273006057864
"ю,",131,0.0006585727572078526
аш,194,0.0009752909534223161
ем,666,0.0033481637885528995
у ,789,0.003966518362114471
ат,897,0.004509463841339266
ян,165,0.0008295000377045472
ин,580,0.002915818314355378
ыс,83,0.00041726365533016613
ун,74,0.00037201819872809995
но,1362,0.006847145765779353
с ,449,0.0022572455571475253
ег,581,0.002920845587311163
хо,384,0.0019304728150214916
лу,250,0.0012568182389462836
ья,120,0.0006032727546942162
ьш,55,0.0002765000125681824
– ,1105,0.005555136616142573
ба,238,0.001196490963476862
тю,7,3.519091069049594e-05
шк,188,0.0009451273156876052
мо,584,0.0029359274061785184
 Э,59,0.00029660910439132293
 к,1819,0.00914460950657316
уч,162,0.0008144182188371918
тс,278,0.0013975818817082673
"я,",257,0.0012920091496367795
гд,247,0.0012417364200789283
йд,49,0.0002463363748334716
еш,214,0.0010758364125380187
в ,822,0.004132418369655381
го,1621,0.008149209461327703
а:,33,0.00016590000754090943
 о,1495,0.0075157730688987755
бс,15,7.540909433677702e-05
ту,290,0.001457909157177689
пя,52,0.000261418193700827
те,824,0.004142472915566951
бя,104,0.000522836387401654
чи,307,0.0015433727974260363
. ,1226,0.006163436643792574
Ещ,16,8.043636729256216e-05
 у,693,0.0034839001583590982
же,608,0.0030565819571173615
ше,389,0.0019556091798004173
ке,95,0.00047759093079958776
йс,55,0.0002765000125681824
тв,245,0.001231681874167358
ет,1083,0.0054445366111153005
бу,270,0.0013573636980619864
дь,166,0.0008345273106603323
бо,380,0.001910363723198351
рв,44,0.0002212000100545459
й ,901,0.004529572933162406
ма,483,0.0024281728376442198
"а,",453,0.002277354648970666
тр,406,0.0020410728200487647
ый,318,0.0015986727999396726
оп,255,0.0012819546037252092
ад,334,0.0016791091672322348
м ,888,0.004464218384737199
дв,135,0.0006786818490309932
"е,",411,0.0020662091848276903
ри,929,0.0046703365759243895
; ,354,0.0017796546263479376
ех,129,0.0006485182112962823
н ,472,0.0023728728351305834
ит,636,0.0031973455998793453
ыв,240,0.0012065455093884323
га,183,0.0009199909509086796
ми,547,0.0027499183068144684
«К,6,3.0163637734710807e-05
ач,158,0.0007943091270140513
"л,",111,0.0005580272980921499
уж,240,0.0012065455093884323
л!,22,0.00011060000502727296
..,51,0.00025639092074504185
» ,64,0.0003217454691702486
Я ,65,0.0003267727421260337
ск,578,0.0029057637684438077
аж,145,0.0007289545785888445
у…,13,6.535454842520675e-05
Мн,21,0.00010557273207148782
ле,674,0.0033883819721991807
гч,3,1.5081818867355403e-05
ъе,14,7.038182138099188e-05
Ми,5,2.513636477892567e-05
рг,12,6.032727546942161e-05
 л,494,0.0024834728401578565
л ,1022,0.005137872960812407
ме,689,0.0034637910665359577
ня,280,0.0014076364276198376
дс,25,0.00012568182389462835
ок,445,0.0022371364653243847
зе,131,0.0006585727572078526
мс,20,0.00010054545911570268
ен,831,0.004177663826257447
ие,258,0.0012970364225925646
"й,",168,0.0008445818565719026
аз,621,0.0031219365055425684
ьс,162,0.0008144182188371918
ий,203,0.0010205364100243823
т.,54,0.00027147273961239724
 А,84,0.0004222909282859513
 –,699,0.003514063796093809
чь,83,0.00041726365533016613
пл,132,0.0006636000301636377
 д,1360,0.006837091219867783
ай,134,0.000673654576075208
".
",540,0.0027147273961239727
"
У",6,3.0163637734710807e-05
лю,182,0.0009149636779528944
бе,391,0.0019656637257119873
зн,310,0.0015584546162933917
ые,211,0.0010607545936706633
 (,21,0.00010557273207148782
сс,124,0.0006233818465173566
ди,430,0.002161727370987608
сь,587,0.002951009225045874
ам,651,0.0032727546942161226
ап,202,0.001015509137068597
у-,6,3.0163637734710807e-05
ил,828,0.004162582007390091
ку,516,0.002594072845185129
му,382,0.0019204182691099213
"),",9,4.5245456602066206e-05
ах,173,0.0008697182213508282
вн,150,0.0007540909433677702
он,743,0.0037352638061483546
ты,304,0.0015282909785586808
ез,211,0.0010607545936706633
тд,24,0.00012065455093884323
ых,133,0.0006686273031194229
сю,37,0.00018600909936404997
ш ,16,8.043636729256216e-05
яч,47,0.0002362818289219013
их,265,0.0013322273332830605
мн,247,0.0012417364200789283
"б,",12,6.032727546942161e-05
жу,54,0.00027147273961239724
вл,59,0.00029660910439132293
ру,548,0.0027549455797702535
ев,377,0.0018952819043309957
"р,",30,0.00015081818867355404
де,801,0.004026845637583893
-н,55,0.0002765000125681824
иб,73,0.0003669909257723148
нц,55,0.0002765000125681824
иц,206,0.0010356182288917377
ы ,567,0.002850463765930171
жи,260,0.0013070909685041349
ек,175,0.0008797727672623985
см,147,0.0007390091245004148
йк,26,0.0001307090968504135
 а,182,0.0009149636779528944
пк,48,0.00024130910187768645
шу,81,0.0004072091094185959
м…,7,3.519091069049594e-05
Он,39,0.00019606364527562025
ши,431,0.002166754643943393
ы;,15,7.540909433677702e-05
зя,50,0.0002513636477892567
м.,109,0.0005479727521805796
 Н,248,0.0012467636930347133
нн,326,0.0016388909835859538
дл,63,0.00031671819621446347
рт,137,0.0006887363949425634
оз,292,0.0014679637030892592
со,324,0.0016288364376743835
лп,28,0.00014076364276198377
ву,122,0.0006133273006057863
к ,839,0.004217882009903728
"м,",191,0.0009602091345549607
бн,27,0.00013573636980619862
ям,76,0.0003820727446396702
и;,47,0.0002362818289219013
я:,23,0.00011562727798305809
мя,78,0.0003921272905512405
"т,",203,0.0010205364100243823
ью,48,0.00024130910187768645
сн,231,0.001161300052786366
у;,20,0.00010054545911570268
ха,179,0.0008998818590855391
уб,237,0.0011914636905210768
кр,384,0.0019304728150214916
ып,49,0.0002463363748334716
"к,",148,0.0007440363974561999
ьз,22,0.00011060000502727296
я.,97,0.00048764547671115805
Но,72,0.00036196365281652965
бь,14,7.038182138099188e-05
ют,105,0.0005278636603574391
ю ,466,0.0023427091973958728
чк,129,0.0006485182112962823
пу,119,0.000598245481738431
ят,269,0.001352336425106201
дк,76,0.0003820727446396702
ю.,69,0.00034688183394917426
 Б,85,0.00042731820124173643
ож,285,0.0014327727923987633
Че,38,0.0001910363723198351
От,21,0.00010557273207148782
Ка,119,0.000598245481738431
х ,373,0.001875172812507855
иг,91,0.0004574818389764472
ыл,307,0.0015433727974260363
зы,92,0.00046250911193223236
"н,",119,0.000598245481738431
Ру,7,3.519091069049594e-05
до,651,0.0032727546942161226
а.,225,0.0011311364150516552
 З,47,0.0002362818289219013
ир,96,0.0004826182037553729
гу,132,0.0006636000301636377
ь.,124,0.0006233818465173566
"ы,",150,0.0007540909433677702
еп,195,0.0009803182263781011
ды,136,0.0006837091219867782
ыж,1,5.027272955785135e-06
ьт,12,6.032727546942161e-05
гн,75,0.0003770454716838851
й:,8,4.021818364628108e-05
ищ,20,0.00010054545911570268
о.,153,0.0007691727622351255
дн,361,0.0018148455370384335
ры,277,0.0013925546087524823
чу,144,0.0007239273056330593
жк,37,0.00018600909936404997
уш,225,0.0011311364150516552
юд,64,0.0003217454691702486
Да,90,0.0004524545660206621
сд,44,0.0002212000100545459
 В,246,0.001236709147123143
це,177,0.0008898273131739688
рк,88,0.0004424000201090918
Фо,8,4.021818364628108e-05
 Г,123,0.0006183545735615715
а?,34,0.00017092728049669455
"х,",96,0.0004826182037553729
а!,125,0.0006284091194731418
 Ч,158,0.0007943091270140513
ь!,72,0.00036196365281652965
е.,174,0.0008747454943066133
 О,116,0.0005831636628710756
яд,142,0.0007138727597214891
ук,236,0.0011864364175652917
цв,21,0.00010557273207148782
фе,5,2.513636477892567e-05
лт,21,0.00010557273207148782
рш,40,0.00020109091823140537
кт,66,0.00033180001508181887
 ц,108,0.0005429454792247945
гт,8,4.021818364628108e-05
я;,21,0.00010557273207148782
ьц,21,0.00010557273207148782
у.,133,0.0006686273031194229
-л,2,1.005454591157027e-05
ою,287,0.0014428273383103336
аю,129,0.0006485182112962823
ын,70,0.0003519091069049594
зу,65,0.0003267727421260337
хи,52,0.000261418193700827
тк,110,0.0005530000251363648
ив,429,0.002156700098031823
ык,56,0.00028152728552396754
дц,49,0.0002463363748334716
ую,183,0.0009199909509086796
ух,113,0.0005680818440037202
й…,2,1.005454591157027e-05
ии,39,0.00019606364527562025
.[,6,3.0163637734710807e-05
1],4,2.010909182314054e-05
д ,242,0.0012166000553000026
ц ,100,0.0005027272955785134
ля,341,0.0017143000779227307
дя,67,0.000336827288037604
ыч,11,5.530000251363648e-05
ур,135,0.0006786818490309932
кн,99,0.0004977000226227284
иж,58,0.0002915818314355378
мь,10,5.027272955785134e-05
аб,170,0.0008546364024834729
лс,275,0.001382500062840912
 Ф,64,0.0003217454691702486
Гр,51,0.00025639092074504185
ье,88,0.0004424000201090918
ч ,43,0.0002161727370987608
сч,23,0.00011562727798305809
вш,263,0.0013221727873714904
о-,80,0.00040218183646281074
цу,40,0.00020109091823140537
яз,42,0.00021114546414297564
й.,47,0.0002362818289219013
Ло,2,1.005454591157027e-05
"с,",34,0.00017092728049669455
с.,11,5.530000251363648e-05
"з,",12,6.032727546942161e-05
ош,156,0.000784254581102481
цо,45,0.00022622728301033106
Ла,1,5.027272955785135e-06
ув,137,0.0006887363949425634
сп,231,0.001161300052786366
тц,29,0.0001457909157177689
 «,93,0.0004675363848880175
я?,18,9.049091320413241e-05
пи,155,0.0007792273081466958
хн,35,0.0001759545534524797
ял,159,0.0007993363999698363
хв,77,0.00038710001759545534
«П,11,5.530000251363648e-05
кл,132,0.0006636000301636377
ьн,104,0.000522836387401654
тя,120,0.0006032727546942162
б ,69,0.00034688183394917426
ца,169,0.0008496091295276877
!»,54,0.00027147273961239724
 Т,155,0.0007792273081466958
ип,31,0.00015584546162933916
ая,410,0.0020611819118719053
иш,106,0.0005328909333132243
Не,104,0.000522836387401654
ги,100,0.0005027272955785134
вп,29,0.0001457909157177689
су,92,0.00046250911193223236
рм,39,0.00019606364527562025
фт,9,4.5245456602066206e-05
св,396,0.0019908000904909134
 щ,30,0.00015081818867355404
-т,126,0.0006334363924289269
ге,39,0.00019606364527562025
ци,10,5.027272955785134e-05
би,101,0.0005077545685342985
мы,135,0.0006786818490309932
ё ,2,1.005454591157027e-05
рч,20,0.00010054545911570268
еб,319,0.001603700072895458
«Н,14,7.038182138099188e-05
и»,3,1.5081818867355403e-05
… ,101,0.0005077545685342985
«Б,6,3.0163637734710807e-05
ыт,69,0.00034688183394917426
е»,2,1.005454591157027e-05
 К,210,0.0010557273207148783
ию,17,8.546364024834728e-05
Вс,43,0.0002161727370987608
зч,7,3.519091069049594e-05
м),2,1.005454591157027e-05
оя,114,0.0005731091169595053
Пу,9,4.5245456602066206e-05
чш,27,0.00013573636980619862
ущ,17,8.546364024834728e-05
ащ,26,0.0001307090968504135
 М,66,0.00033180001508181887
еж,170,0.0008546364024834729
нк,58,0.0002915818314355378
са,365,0.0018349546288615741
 Л,39,0.00019606364527562025
жа,202,0.001015509137068597
к.,39,0.00019606364527562025
лб,13,6.535454842520675e-05
 Я,55,0.0002765000125681824
оч,325,0.0016338637106301686
И ,60,0.0003016363773471081
Пе,45,0.00022622728301033106
рб,11,5.530000251363648e-05
сы,93,0.0004675363848880175
А ,66,0.00033180001508181887
о?,29,0.0001457909157177689
«А,6,3.0163637734710807e-05
"ж,",24,0.00012065455093884323
 ф,13,6.535454842520675e-05
гл,235,0.0011814091446095067
и.,155,0.0007792273081466958
ои,162,0.0008144182188371918
вр,88,0.0004424000201090918
уп,130,0.0006535454842520674
За,41,0.00020611819118719052
уе,35,0.0001759545534524797
ыщ,6,3.0163637734710807e-05
зи,48,0.00024130910187768645
х.,51,0.00025639092074504185
Пи,15,7.540909433677702e-05
гр,147,0.0007390091245004148
яг,18,9.049091320413241e-05
зю,2,1.005454591157027e-05
и?,31,0.00015584546162933916
рю,40,0.00020109091823140537
Бо,45,0.00022622728301033106
Ст,48,0.00024130910187768645
бъ,8,4.021818364628108e-05
ео,13,6.535454842520675e-05
а…,18,9.049091320413241e-05
ж ,52,0.000261418193700827
?.,16,8.043636729256216e-05
зж,20,0.00010054545911570268
йт,40,0.00020109091823140537
"
П",44,0.0002212000100545459
Па,33,0.00016590000754090943
"
Н",34,0.00017092728049669455
ы.,71,0.00035693637986074456
Ба,21,0.00010557273207148782
нд,37,0.00018600909936404997
у́,16,8.043636729256216e-05
нт,28,0.00014076364276198377
"
Б",9,4.5245456602066206e-05
о́,7,3.519091069049594e-05
"г,",19,9.551818615991755e-05
́ч,1,5.027272955785135e-06
зо,98,0.0004926727496669432
Бу,14,7.038182138099188e-05
́б,3,1.5081818867355403e-05
́к,3,1.5081818867355403e-05
е́,9,4.5245456602066206e-05
"ц,",54,0.00027147273961239724
б.,7,3.519091069049594e-05
Ви,22,0.00011060000502727296
́н,10,5.027272955785134e-05
Га,27,0.00013573636980619862
́ш,4,2.010909182314054e-05
ёц,1,5.027272955785135e-06
"
Г",20,0.00010054545911570268
ец,202,0.001015509137068597
а́,18,9.049091320413241e-05
Го,40,0.00020109091823140537
́р,4,2.010909182314054e-05
",?",1,5.027272955785135e-06
́в,1,5.027272955785135e-06
вч,24,0.00012065455093884323
"́,",3,1.5081818867355403e-05
"
Д",21,0.00010557273207148782
лк,69,0.00034688183394917426
До,24,0.00012065455093884323
Ду,11,5.530000251363648e-05
́л,4,2.010909182314054e-05
Зн,11,5.530000251363648e-05
ея,47,0.0002362818289219013
"
Ж",3,1.5081818867355403e-05
и́,17,8.546364024834728e-05
Жу,1,5.027272955785135e-06
́ц,3,1.5081818867355403e-05
Кл,2,1.005454591157027e-05
Кн,3,1.5081818867355403e-05
"
К",43,0.0002161727370987608
бз,1,5.027272955785135e-06
уз,127,0.0006384636653847121
нс,34,0.00017092728049669455
Ко,41,0.00020611819118719052
мб,5,2.513636477892567e-05
р.,22,0.00011060000502727296
Ку,33,0.00016590000754090943
"ш,",3,1.5081818867355403e-05
́й,5,2.513636477892567e-05
хл,69,0.00034688183394917426
Лы,1,5.027272955785135e-06
"
Л",6,3.0163637734710807e-05
ю́,2,1.005454591157027e-05
"
М",15,7.540909433677702e-05
шо,53,0.00026644546665661214
Ма,14,7.038182138099188e-05
Мо,19,9.551818615991755e-05
нщ,11,5.530000251363648e-05
На,58,0.0002915818314355378
"
О",14,7.038182138099188e-05
́д,2,1.005454591157027e-05
ющ,29,0.0001457909157177689
Оч,7,3.519091069049594e-05
пч,18,9.049091320413241e-05
Пл,6,3.0163637734710807e-05
хт,9,4.5245456602066206e-05
н.,27,0.00013573636980619862
вк,70,0.0003519091069049594
́х,3,1.5081818867355403e-05
г.,8,4.021818364628108e-05
́т,2,1.005454591157027e-05
шн,114,0.0005731091169595053
Св,15,7.540909433677702e-05
аф,11,5.530000251363648e-05
Си,7,3.519091069049594e-05
я́,2,1.005454591157027e-05
зк,26,0.0001307090968504135
"
С",33,0.00016590000754090943
ён,1,5.027272955785135e-06
вя,49,0.0002463363748334716
в.,22,0.00011060000502727296
См,12,6.032727546942161e-05
"
Т",47,0.0002362818289219013
йч,11,5.530000251363648e-05
йн,47,0.0002362818289219013
"
Х",8,4.021818364628108e-05
́п,2,1.005454591157027e-05
"
Ц",2,1.005454591157027e-05
Чу,40,0.00020109091823140537
Кр,14,7.038182138099188e-05
Ши,3,1.5081818867355403e-05
ьб,19,9.551818615991755e-05
"
Ю",1,5.027272955785135e-06
оу,9,4.5245456602066206e-05
Ят,1,5.027272955785135e-06
Со,36,0.00018098182640826483
яр,30,0.00015081818867355404
"а
",9,4.5245456602066206e-05
"I
",12,6.032727546942161e-05
Me,1,5.027272955785135e-06
нi,3,1.5081818867355403e-05
i ,8,4.021818364628108e-05
 i,2,1.005454591157027e-05
",
",15,7.540909433677702e-05
ць,16,8.043636729256216e-05
Де,24,0.00012065455093884323
цю,17,8.546364024834728e-05
дi,2,1.005454591157027e-05
яю,13,6.535454842520675e-05
![,3,1.5081818867355403e-05
2],5,2.513636477892567e-05
Из,12,6.032727546942161e-05
лд,29,0.0001457909157177689
еи,17,8.546364024834728e-05
зм,25,0.00012568182389462835
рл,19,9.551818615991755e-05
о;,41,0.00020611819118719052
рх,43,0.0002161727370987608
юб,50,0.0002513636477892567
зр,22,0.00011060000502727296
дт,78,0.0003921272905512405
мр,11,5.530000251363648e-05
эф,1,5.027272955785135e-06
лн,40,0.00020109091823140537
Се,9,4.5245456602066206e-05
пы,31,0.00015584546162933916
яж,30,0.00015081818867355404
"в,",51,0.00025639092074504185
ш;,2,1.005454591157027e-05
рд,52,0.000261418193700827
"!
",108,0.0005429454792247945
вг,5,2.513636477892567e-05
т…,8,4.021818364628108e-05
С ,15,7.540909433677702e-05
ею,99,0.0004977000226227284
юч,12,6.032727546942161e-05
вз,70,0.0003519091069049594
оц,11,5.530000251363648e-05
тл,35,0.0001759545534524797
Од,29,0.0001457909157177689
яи,9,4.5245456602066206e-05
бт,3,1.5081818867355403e-05
еу,4,2.010909182314054e-05
км,1,5.027272955785135e-06
яе,17,8.546364024834728e-05
бк,37,0.00018600909936404997
яв,53,0.00026644546665661214
ь;,28,0.00014076364276198377
и:,12,6.032727546942161e-05
ыб,31,0.00015584546162933916
е;,34,0.00017092728049669455
я!,68,0.0003418545609933891
ьм,78,0.0003921272905512405
е!,61,0.0003066636503028932
жд,99,0.0004977000226227284
зл,44,0.0002212000100545459
ыу,4,2.010909182314054e-05
жж,3,1.5081818867355403e-05
лг,42,0.00021114546414297564
рс,29,0.0001457909157177689
жн,109,0.0005479727521805796
тч,28,0.00014076364276198377
Гл,15,7.540909433677702e-05
Пс,1,5.027272955785135e-06
ёл,1,5.027272955785135e-06
щу,19,9.551818615991755e-05
кв,33,0.00016590000754090943
о–,1,5.027272955785135e-06
а-,18,9.049091320413241e-05
оо,17,8.546364024834728e-05
дш,18,9.049091320413241e-05
Ря,1,5.027272955785135e-06
ощ,29,0.0001457909157177689
зб,21,0.00010557273207148782
зг,52,0.000261418193700827
бд,2,1.005454591157027e-05
Во,68,0.0003418545609933891
вд,50,0.0002513636477892567
г ,109,0.0005479727521805796
Ай,5,2.513636477892567e-05
Ог,6,3.0163637734710807e-05
дп,11,5.530000251363648e-05
хс,8,4.021818364628108e-05
зь,30,0.00015081818867355404
лж,45,0.00022622728301033106
е:,22,0.00011060000502727296
":
",23,0.00011562727798305809
"
–",376,0.0018902546313752104
о!,75,0.0003770454716838851
ьд,3,1.5081818867355403e-05
г!,3,1.5081818867355403e-05
ыг,33,0.00016590000754090943
й!,41,0.00020611819118719052
ц!,9,4.5245456602066206e-05
х…,2,1.005454591157027e-05
Ту,55,0.0002765000125681824
м:,10,5.027272955785134e-05
шв,5,2.513636477892567e-05
ыр,43,0.0002161727370987608
Уд,2,1.005454591157027e-05
м;,15,7.540909433677702e-05
дч,1,5.027272955785135e-06
лч,21,0.00010557273207148782
ща,59,0.00029660910439132293
 Ц,4,2.010909182314054e-05
сш,11,5.530000251363648e-05
II,15,7.540909433677702e-05
"
Щ",5,2.513636477892567e-05
iй,5,2.513636477892567e-05
"о
",2,1.005454591157027e-05
"
н",1,5.027272955785135e-06
цi,2,1.005454591157027e-05
ьо,1,5.027272955785135e-06
мi,1,5.027272955785135e-06
i…,1,5.027272955785135e-06
лi,3,1.5081818867355403e-05
"в
",2,1.005454591157027e-05
"
i",1,5.027272955785135e-06
"
y",1,5.027272955785135e-06
ci,1,5.027272955785135e-06
єп,1,5.027272955785135e-06
3],5,2.513636477892567e-05
"и
",5,2.513636477892567e-05
"
В",39,0.00019606364527562025
ао,1,5.027272955785135e-06
хр,42,0.00021114546414297564
мг,7,3.519091069049594e-05
ср,18,9.049091320413241e-05
т?,9,4.5245456602066206e-05
 Ш,13,6.535454842520675e-05
яс,112,0.0005630545710479351
дх,10,5.027272955785134e-05
пш,12,6.032727546942161e-05
дм,8,4.021818364628108e-05
ю…,7,3.519091069049594e-05
 Ж,16,8.043636729256216e-05
"
«",16,8.043636729256216e-05
Са,8,4.021818364628108e-05
к…,7,3.519091069049594e-05
Му,5,2.513636477892567e-05
лв,8,4.021818364628108e-05
а»,3,1.5081818867355403e-05
Эт,32,0.0001608727345851243
иа,5,2.513636477892567e-05
Чи,5,2.513636477892567e-05
вi,5,2.513636477892567e-05
"?
",48,0.00024130910187768645
cв,1,5.027272955785135e-06
iт,4,2.010909182314054e-05
єс,1,5.027272955785135e-06
[4,7,3.519091069049594e-05
"]
",5,2.513636477892567e-05
т;,16,8.043636729256216e-05
Ро,7,3.519091069049594e-05
мл,90,0.0004524545660206621
«Д,8,4.021818364628108e-05
вщ,5,2.513636477892567e-05
Ну,44,0.0002212000100545459
-в,6,3.0163637734710807e-05
(Т,1,5.027272955785135e-06
) ,2,1.005454591157027e-05
В ,47,0.0002362818289219013
юк,21,0.00010557273207148782
е-,30,0.00015081818867355404
Эг,4,2.010909182314054e-05
-г,11,5.530000251363648e-05
Хв,1,5.027272955785135e-06
у:,15,7.540909433677702e-05
л.,32,0.0001608727345851243
-к,10,5.027272955785134e-05
Жа,3,1.5081818867355403e-05
Ох,1,5.027272955785135e-06
н?,6,3.0163637734710807e-05
ж?,5,2.513636477892567e-05
ыз,7,3.519091069049594e-05
яя,21,0.00010557273207148782
м?,9,4.5245456602066206e-05
"
И",17,8.546364024834728e-05
",[",7,3.519091069049594e-05
5],4,2.010909182314054e-05
фл,3,1.5081818867355403e-05
Эх,7,3.519091069049594e-05
рщ,7,3.519091069049594e-05
ю!,27,0.00013573636980619862
"И,",6,3.0163637734710807e-05
тп,22,0.00011060000502727296
юл,28,0.00014076364276198377
IV,3,1.5081818867355403e-05
чо,10,5.027272955785134e-05
"є,",2,1.005454591157027e-05
Та,29,0.0001457909157177689
жi,2,1.005454591157027e-05
"i,",5,2.513636477892567e-05
и…,14,7.038182138099188e-05
[6,1,5.027272955785135e-06
"й
",1,5.027272955785135e-06
м!,28,0.00014076364276198377
сб,10,5.027272955785134e-05
йш,11,5.530000251363648e-05
бц,4,2.010909182314054e-05
т!,51,0.00025639092074504185
вм,57,0.00028655455847975263
к:,5,2.513636477892567e-05
р ,57,0.00028655455847975263
Хи,4,2.010909182314054e-05
Ах,3,1.5081818867355403e-05
цк,33,0.00016590000754090943
ю?,10,5.027272955785134e-05
"…
",25,0.00012568182389462835
вц,7,3.519091069049594e-05
"V
",4,2.010909182314054e-05
";
",5,2.513636477892567e-05
7],2,1.005454591157027e-05
Ра,14,7.038182138099188e-05
Ус,4,2.010909182314054e-05
Ос,15,7.540909433677702e-05
-р,3,1.5081818867355403e-05
юн,5,2.513636477892567e-05
Те,17,8.546364024834728e-05
Ва,26,0.0001307090968504135
дд,1,5.027272955785135e-06
бм,11,5.530000251363648e-05
ьф,1,5.027272955785135e-06
Уж,16,8.043636729256216e-05
у?,18,9.049091320413241e-05
-м,2,1.005454591157027e-05
рж,39,0.00019606364527562025
лш,2,1.005454591157027e-05
д…,2,1.005454591157027e-05
пц,17,8.546364024834728e-05
