Symbol,Count,Frequency
лт,59,0.0003528876979759797
кс,107,0.0006399827742954208
уЦ,1,5.98114742332169e-06
вь,22,0.0001315852433130772
сш,19,0.00011364180104311211
II,14,8.373606392650366e-05
"
Щ",6,3.588688453993014e-05
мi,2,1.196229484664338e-05
тi,3,1.794344226996507e-05
цi,3,1.794344226996507e-05
"
р",1,5.98114742332169e-06
рi,3,1.794344226996507e-05
i…,1,5.98114742332169e-06
що,2,1.196229484664338e-05
чб,3,1.794344226996507e-05
нi,6,3.588688453993014e-05
iв,5,2.990573711660845e-05
ця,3,1.794344226996507e-05
yc,1,5.98114742332169e-06
iє,1,5.98114742332169e-06
3],3,1.794344226996507e-05
"и
",8,4.784917938657352e-05
ящ,16,9.569835877314705e-05
сч,25,0.00014952868558304225
ея,66,0.00039475572993923156
мг,35,0.00020934015981625916
бх,5,2.990573711660845e-05
ищ,36,0.00021532130723958084
т?,6,3.588688453993014e-05
Шу,3,1.794344226996507e-05
в–,3,1.794344226996507e-05
",ц",10,5.98114742332169e-05
дг,12,7.177376907986028e-05
а;,46,0.00027513278147279775
тж,24,0.00014354753815972056
дх,16,9.569835877314705e-05
уе,44,0.0002631704866261544
Ей,5,2.990573711660845e-05
я:,19,0.00011364180104311211
;к,20,0.0001196229484664338
дд,13,7.775491650318197e-05
и;,45,0.00026915163404947603
км,18,0.00010766065361979042
…Н,7,4.186803196325183e-05
.Ж,6,3.588688453993014e-05
:и,11,6.57926216565386e-05
Мо,23,0.00013756639073639887
ьх,18,0.00010766065361979042
–т,24,0.00014354753815972056
…а,1,5.98114742332169e-06
».,17,0.00010167950619646873
Му,5,2.990573711660845e-05
о«,1,5.98114742332169e-06
пш,5,2.990573711660845e-05
а»,4,2.392458969328676e-05
.Э,21,0.0001256040958897555
кд,34,0.00020335901239293747
яу,15,8.971721134982534e-05
тч,49,0.0002930762237427628
е?,17,0.00010167950619646873
cв,1,5.98114742332169e-06
iт,5,2.990573711660845e-05
єс,1,5.98114742332169e-06
Си,9,5.383032680989521e-05
4],3,1.794344226996507e-05
",Э",1,5.98114742332169e-06
"а
",9,5.383032680989521e-05
ыд,55,0.00032896310828269297
а?,37,0.00022130245466290253
–г,37,0.00022130245466290253
т;,12,7.177376907986028e-05
дР,2,1.196229484664338e-05
–К,37,0.00022130245466290253
ь?,27,0.00016149098042968563
оц,24,0.00014354753815972056
иа,12,7.177376907986028e-05
вщ,5,2.990573711660845e-05
юм,32,0.0001913967175462941
-в,7,4.186803196325183e-05
ю?,8,4.784917938657352e-05
(Т,1,5.98114742332169e-06
.),15,8.971721134982534e-05
Вт,5,2.990573711660845e-05
Вч,4,2.392458969328676e-05
"
Т",39,0.0002332647495095459
м;,12,7.177376907986028e-05
Эг,3,1.794344226996507e-05
-г,7,4.186803196325183e-05
!д,16,9.569835877314705e-05
!А,16,9.569835877314705e-05
Хв,1,5.98114742332169e-06
:б,7,4.186803196325183e-05
л.,28,0.00016747212785300731
–Т,31,0.0001854155701229724
Ес,14,8.373606392650366e-05
:т,14,8.373606392650366e-05
йЧ,5,2.990573711660845e-05
ь-,7,4.186803196325183e-05
Жа,3,1.794344226996507e-05
–А,35,0.00020934015981625916
оО,3,1.794344226996507e-05
н?,7,4.186803196325183e-05
?Р,3,1.794344226996507e-05
"ж,",24,0.00014354753815972056
вм,63,0.00037681228766926647
",П",8,4.784917938657352e-05
–м,4,2.392458969328676e-05
…ч,3,1.794344226996507e-05
?А,4,2.392458969328676e-05
Ив,79,0.00047251064644241353
йф,2,1.196229484664338e-05
[5,5,2.990573711660845e-05
]б,2,1.196229484664338e-05
Эх,9,5.383032680989521e-05
лЧ,13,7.775491650318197e-05
рщ,8,4.784917938657352e-05
?К,6,3.588688453993014e-05
"
И",14,8.373606392650366e-05
шп,6,3.588688453993014e-05
иМ,1,5.98114742332169e-06
хз,10,5.98114742332169e-05
юл,39,0.0002332647495095459
"V
",5,2.990573711660845e-05
Хо,18,0.00010766065361979042
вi,4,2.392458969328676e-05
"є,",2,1.196229484664338e-05
жi,2,1.196229484664338e-05
нц,50,0.0002990573711660845
"i,",4,2.392458969328676e-05
и…,15,8.971721134982534e-05
[6,1,5.98114742332169e-06
"]
",7,4.186803196325183e-05
"й
",1,5.98114742332169e-06
!а,5,2.990573711660845e-05
Ду,9,5.383032680989521e-05
Гд,11,6.57926216565386e-05
?Т,4,2.392458969328676e-05
шд,1,5.98114742332169e-06
–Э,20,0.0001196229484664338
!О,18,0.00010766065361979042
оф,8,4.784917938657352e-05
.Ч,30,0.0001794344226996507
к:,7,4.186803196325183e-05
.Б,22,0.0001315852433130772
иэ,17,0.00010167950619646873
:я,8,4.784917938657352e-05
",Х",2,1.196229484664338e-05
;ч,9,5.383032680989521e-05
Э!,2,1.196229484664338e-05
мж,16,9.569835877314705e-05
Ах,7,4.186803196325183e-05
!с,11,6.57926216565386e-05
!К,14,8.373606392650366e-05
ы;,19,0.00011364180104311211
;п,25,0.00014952868558304225
кя,5,2.990573711660845e-05
тЧ,3,1.794344226996507e-05
шз,1,5.98114742332169e-06
вц,7,4.186803196325183e-05
!В,25,0.00014952868558304225
!»,58,0.000346906550552658
";
",5,2.990573711660845e-05
7],3,1.794344226996507e-05
"я
",1,5.98114742332169e-06
"
Р",2,1.196229484664338e-05
.У,30,0.0001794344226996507
м-,15,8.971721134982534e-05
-р,2,1.196229484664338e-05
хк,17,0.00010167950619646873
;з,9,5.383032680989521e-05
;г,10,5.98114742332169e-05
рп,22,0.0001315852433130772
Оч,6,3.588688453993014e-05
о?,23,0.00013756639073639887
Те,32,0.0001913967175462941
ёв,1,5.98114742332169e-06
Ва,25,0.00014952868558304225
бм,11,6.57926216565386e-05
Ть,1,5.98114742332169e-06
фу,2,1.196229484664338e-05
л!,21,0.0001256040958897555
у?,12,7.177376907986028e-05
",э",24,0.00014354753815972056
-м,2,1.196229484664338e-05
лш,6,3.588688453993014e-05
д…,2,1.196229484664338e-05
шт,17,0.00010167950619646873
м…,13,7.775491650318197e-05
оГ,3,1.794344226996507e-05
ць,16,9.569835877314705e-05
хч,6,3.588688453993014e-05
хц,8,4.784917938657352e-05
:ч,5,2.990573711660845e-05
е–,5,2.990573711660845e-05
юу,3,1.794344226996507e-05
;б,8,4.784917938657352e-05
?л,1,5.98114742332169e-06
у–,5,2.990573711660845e-05
–Л,5,2.990573711660845e-05
!Н,23,0.00013756639073639887
йж,25,0.00014952868558304225
VI,5,2.990573711660845e-05
iд,3,1.794344226996507e-05
Ро,10,5.98114742332169e-05
iб,1,5.98114742332169e-06
"
т",1,5.98114742332169e-06
8],2,1.196229484664338e-05
Сю,1,5.98114742332169e-06
",А",2,1.196229484664338e-05
фа,7,4.186803196325183e-05
йИ,4,2.392458969328676e-05
ч!,10,5.98114742332169e-05
:д,4,2.392458969328676e-05
н.,31,0.0001854155701229724
?–,53,0.0003170008134360496
Хи,5,2.990573711660845e-05
с!,4,2.392458969328676e-05
яХ,3,1.794344226996507e-05
яН,3,1.794344226996507e-05
иф,7,4.186803196325183e-05
"ч,",30,0.0001794344226996507
–П,46,0.00027513278147279775
Ая,5,2.990573711660845e-05
Аф,4,2.392458969328676e-05
?Я,8,4.784917938657352e-05
-о,5,2.990573711660845e-05
Су,5,2.990573711660845e-05
Ха,4,2.392458969328676e-05
фо,6,3.588688453993014e-05
–Б,12,7.177376907986028e-05
Ев,1,5.98114742332169e-06
–Р,5,2.990573711660845e-05
юо,14,8.373606392650366e-05
аХ,5,2.990573711660845e-05
!в,19,0.00011364180104311211
ню,42,0.000251208191779511
"…
",21,0.0001256040958897555
.Х,10,5.98114742332169e-05
Оп,6,3.588688453993014e-05
"I
",11,6.57926216565386e-05
iя,1,5.98114742332169e-06
[9,1,5.98114742332169e-06
;с,16,9.569835877314705e-05
мх,10,5.98114742332169e-05
чл,3,1.794344226996507e-05
Кч,1,5.98114742332169e-06
иЧ,1,5.98114742332169e-06
оЧ,5,2.990573711660845e-05
Ан,5,2.990573711660845e-05
пн,14,8.373606392650366e-05
-б,7,4.186803196325183e-05
юй,1,5.98114742332169e-06
юж,18,0.00010766065361979042
ю:,10,5.98114742332169e-05
гп,16,9.569835877314705e-05
Я?,1,5.98114742332169e-06
!п,13,7.775491650318197e-05
.Д,51,0.0003050385185894062
–щ,2,1.196229484664338e-05
сц,3,1.794344226996507e-05
Цы,1,5.98114742332169e-06
к–,4,2.392458969328676e-05
Ба,18,0.00010766065361979042
.Т,79,0.00047251064644241353
":
",21,0.0001256040958897555
Ск,20,0.0001196229484664338
"Э,",4,2.392458969328676e-05
(п,1,5.98114742332169e-06
м),1,5.98114742332169e-06
л:,10,5.98114742332169e-05
м?,9,5.383032680989521e-05
зх,6,3.588688453993014e-05
жь,12,7.177376907986028e-05
гз,20,0.0001196229484664338
к?,12,7.177376907986028e-05
Кт,19,0.00011364180104311211
?Г,2,1.196229484664338e-05
Ши,1,5.98114742332169e-06
аС,8,4.784917938657352e-05
лх,6,3.588688453993014e-05
тг,29,0.000173453275276329
?у,2,1.196229484664338e-05
!я,5,2.990573711660845e-05
л;,8,4.784917938657352e-05
;в,31,0.0001854155701229724
…П,5,2.990573711660845e-05
зч,12,7.177376907986028e-05
еЧ,4,2.392458969328676e-05
л?,6,3.588688453993014e-05
!б,7,4.186803196325183e-05
"
Э",2,1.196229484664338e-05
хх,3,1.794344226996507e-05
;о,16,9.569835877314705e-05
д–,1,5.98114742332169e-06
!«,3,1.794344226996507e-05
зш,5,2.990573711660845e-05
«Э,6,3.588688453993014e-05
»С,1,5.98114742332169e-06
"з,",11,6.57926216565386e-05
Ок,18,0.00010766065361979042
Ач,6,3.588688453993014e-05
"»
",10,5.98114742332169e-05
"
V",4,2.392458969328676e-05
вx,1,5.98114742332169e-06
cт,1,5.98114742332169e-06
10,1,5.98114742332169e-06
Эн,1,5.98114742332169e-06
Уж,14,8.373606392650366e-05
Вы,19,0.00011364180104311211
чс,9,5.383032680989521e-05
.«,43,0.00025718933920283266
«С,8,4.784917938657352e-05
цп,7,4.186803196325183e-05
ю;,14,8.373606392650366e-05
Ви,25,0.00014952868558304225
…Д,4,2.392458969328676e-05
зп,31,0.0001854155701229724
«Ч,6,3.588688453993014e-05
–к,32,0.0001913967175462941
IX,1,5.98114742332169e-06
",i",1,5.98114742332169e-06
Аз,1,5.98114742332169e-06
[1,6,3.588688453993014e-05
–С,32,0.0001913967175462941
",В",7,4.186803196325183e-05
Др,5,2.990573711660845e-05
Вл,3,1.794344226996507e-05
ю!,22,0.0001315852433130772
бщ,6,3.588688453993014e-05
уц,4,2.392458969328676e-05
яэ,14,8.373606392650366e-05
тз,23,0.00013756639073639887
хм,19,0.00011364180104311211
",С",12,7.177376907986028e-05
:о,12,7.177376907986028e-05
"Х
",1,5.98114742332169e-06
Цу,1,5.98114742332169e-06
яС,4,2.392458969328676e-05
Яр,1,5.98114742332169e-06
Ов,1,5.98114742332169e-06
лщ,5,2.990573711660845e-05
гм,7,4.186803196325183e-05
м:,9,5.383032680989521e-05
лС,1,5.98114742332169e-06
бш,3,1.794344226996507e-05
юя,8,4.784917938657352e-05
юз,18,0.00010766065361979042
тф,2,1.196229484664338e-05
Са,9,5.383032680989521e-05
лц,4,2.392458969328676e-05
зь,30,0.0001794344226996507
дб,21,0.0001256040958897555
л–,3,1.794344226996507e-05
й–,12,7.177376907986028e-05
"
X",6,3.588688453993014e-05
єж,1,5.98114742332169e-06
Ло,4,2.392458969328676e-05
!л,2,1.196229484664338e-05
!э,9,5.383032680989521e-05
–Г,12,7.177376907986028e-05
–О,17,0.00010167950619646873
нж,6,3.588688453993014e-05
",Ч",4,2.392458969328676e-05
бч,9,5.383032680989521e-05
!о,10,5.98114742332169e-05
Иг,5,2.990573711660845e-05
юх,17,0.00010167950619646873
пт,20,0.0001196229484664338
Вя,2,1.196229484664338e-05
XI,1,5.98114742332169e-06
єт,2,1.196229484664338e-05
"—
",1,5.98114742332169e-06
гi,1,5.98114742332169e-06
pк,1,5.98114742332169e-06
иx,1,5.98114742332169e-06
Ар,1,5.98114742332169e-06
Гу,7,4.186803196325183e-05
–З,9,5.383032680989521e-05
?В,7,4.186803196325183e-05
уу,8,4.784917938657352e-05
яГ,8,4.784917938657352e-05
А!,6,3.588688453993014e-05
–з,27,0.00016149098042968563
юг,13,7.775491650318197e-05
кГ,1,5.98114742332169e-06
!Е,6,3.588688453993014e-05
–Я,16,9.569835877314705e-05
ыц,3,1.794344226996507e-05
–Д,26,0.00015550983300636394
:г,5,2.990573711660845e-05
пщ,2,1.196229484664338e-05
уГ,1,5.98114742332169e-06
бi,4,2.392458969328676e-05
oп,1,5.98114742332169e-06
пi,1,5.98114742332169e-06
Бр,7,4.186803196325183e-05
5],5,2.990573711660845e-05
Св,12,7.177376907986028e-05
гк,14,8.373606392650366e-05
мч,20,0.0001196229484664338
?е,1,5.98114742332169e-06
!М,8,4.784917938657352e-05
;р,6,3.588688453993014e-05
Уп,2,1.196229484664338e-05
а-,18,0.00010766065361979042
:П,1,5.98114742332169e-06
–я,7,4.186803196325183e-05
…д,2,1.196229484664338e-05
к-,7,4.186803196325183e-05
–б,11,6.57926216565386e-05
"
А",2,1.196229484664338e-05
Зе,6,3.588688453993014e-05
16,3,1.794344226996507e-05
тх,12,7.177376907986028e-05
еП,2,1.196229484664338e-05
йе,13,7.775491650318197e-05
гв,14,8.373606392650366e-05
гх,1,5.98114742332169e-06
хж,10,5.98114742332169e-05
яш,18,0.00010766065361979042
дю,3,1.794344226996507e-05
;я,5,2.990573711660845e-05
!н,20,0.0001196229484664338
Бе,8,4.784917938657352e-05
эх,2,1.196229484664338e-05
?С,5,2.990573711660845e-05
еИ,2,1.196229484664338e-05
**,18,0.00010766065361979042
*с,3,1.794344226996507e-05
юГ,1,5.98114742332169e-06
Ра,17,0.00010167950619646873
х–,2,1.196229484664338e-05
хя,1,5.98114742332169e-06
зэ,3,1.794344226996507e-05
чг,1,5.98114742332169e-06
нз,20,0.0001196229484664338
",Ф",3,1.794344226996507e-05
?в,7,4.186803196325183e-05
Що,1,5.98114742332169e-06
т-,9,5.383032680989521e-05
Мы,7,4.186803196325183e-05
(ц,1,5.98114742332169e-06
!),1,5.98114742332169e-06
–ц,2,1.196229484664338e-05
",[",4,2.392458969328676e-05
17,1,5.98114742332169e-06
]д,1,5.98114742332169e-06
юю,5,2.990573711660845e-05
аК,26,0.00015550983300636394
а[,2,1.196229484664338e-05
19,1,5.98114742332169e-06
]и,5,2.990573711660845e-05
[2,8,4.784917938657352e-05
0],3,1.794344226996507e-05
ы–,7,4.186803196325183e-05
–ч,10,5.98114742332169e-05
ж?,2,1.196229484664338e-05
рц,10,5.98114742332169e-05
гч,5,2.990573711660845e-05
у;,29,0.000173453275276329
:х,5,2.990573711660845e-05
ь:,18,0.00010766065361979042
мм,43,0.00025718933920283266
!Б,9,5.383032680989521e-05
тД,3,1.794344226996507e-05
в:,2,1.196229484664338e-05
и:,16,9.569835877314705e-05
лБ,8,4.784917938657352e-05
сэ,3,1.794344226996507e-05
оП,11,6.57926216565386e-05
цА,3,1.794344226996507e-05
оБ,5,2.990573711660845e-05
о–,8,4.784917938657352e-05
?О,3,1.794344226996507e-05
Хр,5,2.990573711660845e-05
мК,1,5.98114742332169e-06
иП,2,1.196229484664338e-05
мБ,3,1.794344226996507e-05
уП,7,4.186803196325183e-05
аЗ,2,1.196229484664338e-05
:у,6,3.588688453993014e-05
оК,5,2.990573711660845e-05
(т,5,2.990573711660845e-05
и),1,5.98114742332169e-06
ш.,2,1.196229484664338e-05
иГ,2,1.196229484664338e-05
аП,9,5.383032680989521e-05
з–,1,5.98114742332169e-06
ьП,2,1.196229484664338e-05
Ем,5,2.990573711660845e-05
мф,1,5.98114742332169e-06
тП,1,5.98114742332169e-06
Тя,2,1.196229484664338e-05
:п,15,8.971721134982534e-05
ы:,4,2.392458969328676e-05
«Е,1,5.98114742332169e-06
:е,2,1.196229484664338e-05
Вз,7,4.186803196325183e-05
в;,6,3.588688453993014e-05
зП,3,1.794344226996507e-05
«И,3,1.794344226996507e-05
",И",12,7.177376907986028e-05
уя,16,9.569835877314705e-05
лП,11,6.57926216565386e-05
иТ,1,5.98114742332169e-06
?к,3,1.794344226996507e-05
",Б",3,1.794344226996507e-05
Ки,12,7.177376907986028e-05
:Б,1,5.98114742332169e-06
Зн,4,2.392458969328676e-05
Ге,4,2.392458969328676e-05
Дь,2,1.196229484664338e-05
Ме,14,8.373606392650366e-05
"
Я",4,2.392458969328676e-05
Сс,1,5.98114742332169e-06
дж,5,2.990573711660845e-05
ь…,9,5.383032680989521e-05
ы?,9,5.383032680989521e-05
яП,2,1.196229484664338e-05
жт,7,4.186803196325183e-05
?Н,8,4.784917938657352e-05
Дв,5,2.990573711660845e-05
«Т,6,3.588688453993014e-05
з-,8,4.784917938657352e-05
Ух,4,2.392458969328676e-05
…Л,2,1.196229484664338e-05
мш,12,7.177376907986028e-05
«З,3,1.794344226996507e-05
аБ,4,2.392458969328676e-05
иК,15,8.971721134982534e-05
ь»,3,1.794344226996507e-05
з…,2,1.196229484664338e-05
бж,6,3.588688453993014e-05
?П,9,5.383032680989521e-05
Ир,2,1.196229484664338e-05
жо,13,7.775491650318197e-05
зз,9,5.383032680989521e-05
…у,2,1.196229484664338e-05
…К,3,1.794344226996507e-05
"п,",10,5.98114742332169e-05
мц,12,7.177376907986028e-05
Ог,6,3.588688453993014e-05
юц,2,1.196229484664338e-05
лК,2,1.196229484664338e-05
жм,10,5.98114742332169e-05
Ся,1,5.98114742332169e-06
?д,3,1.794344226996507e-05
й?,5,2.990573711660845e-05
иИ,7,4.186803196325183e-05
!У,3,1.794344226996507e-05
ы…,4,2.392458969328676e-05
р…,2,1.196229484664338e-05
…н,7,4.186803196325183e-05
г…,1,5.98114742332169e-06
…Ш,1,5.98114742332169e-06
Пи,7,4.186803196325183e-05
нг,31,0.0001854155701229724
»Г,1,5.98114742332169e-06
н;,6,3.588688453993014e-05
Ча,3,1.794344226996507e-05
…Б,3,1.794344226996507e-05
?Ж,1,5.98114742332169e-06
еК,1,5.98114742332169e-06
-п,5,2.990573711660845e-05
Вд,9,5.383032680989521e-05
ю…,6,3.588688453993014e-05
«В,6,3.588688453993014e-05
Сб,2,1.196229484664338e-05
хэ,6,3.588688453993014e-05
зК,1,5.98114742332169e-06
еБ,3,1.794344226996507e-05
йМ,3,1.794344226996507e-05
уБ,1,5.98114742332169e-06
…Ч,2,1.196229484664338e-05
юе,7,4.186803196325183e-05
…С,3,1.794344226996507e-05
–ш,4,2.392458969328676e-05
ы[,1,5.98114742332169e-06
24,2,1.196229484664338e-05
]с,1,5.98114742332169e-06
гй,1,5.98114742332169e-06
є!,1,5.98114742332169e-06
iл,2,1.196229484664338e-05
цц,2,1.196229484664338e-05
пз,1,5.98114742332169e-06
*.,1,5.98114742332169e-06
кЛ,2,1.196229484664338e-05
Чь,1,5.98114742332169e-06
чi,1,5.98114742332169e-06
рб,14,8.373606392650366e-05
оє,1,5.98114742332169e-06
!т,8,4.784917938657352e-05
Ты,18,0.00010766065361979042
eб,1,5.98114742332169e-06
я–,5,2.990573711660845e-05
лл,12,7.177376907986028e-05
…Я,5,2.990573711660845e-05
"О,",8,4.784917938657352e-05
–М,14,8.373606392650366e-05
!З,7,4.186803196325183e-05
Ом,5,2.990573711660845e-05
ж–,1,5.98114742332169e-06
«г,1,5.98114742332169e-06
Яз,5,2.990573711660845e-05
юэ,2,1.196229484664338e-05
я…,12,7.177376907986028e-05
ьэ,7,4.186803196325183e-05
?Д,4,2.392458969328676e-05
;у,8,4.784917938657352e-05
Ее,1,5.98114742332169e-06
;л,2,1.196229484664338e-05
Яп,9,5.383032680989521e-05
",Л",4,2.392458969328676e-05
-с,15,8.971721134982534e-05
«Б,5,2.990573711660845e-05
;е,9,5.383032680989521e-05
т:,13,7.775491650318197e-05
Сх,3,1.794344226996507e-05
.Ц,1,5.98114742332169e-06
яБ,2,1.196229484664338e-05
Сэ,1,5.98114742332169e-06
е…,10,5.98114742332169e-05
Ие,2,1.196229484664338e-05
",Г",7,4.186803196325183e-05
Сп,5,2.990573711660845e-05
бэ,11,6.57926216565386e-05
Ип,2,1.196229484664338e-05
ц.,21,0.0001256040958897555
-д,2,1.196229484664338e-05
Ти,4,2.392458969328676e-05
;х,1,5.98114742332169e-06
жэ,2,1.196229484664338e-05
!г,5,2.990573711660845e-05
п!,2,1.196229484664338e-05
–Е,9,5.383032680989521e-05
"!,",1,5.98114742332169e-06
6],3,1.794344226996507e-05
",К",12,7.177376907986028e-05
йК,5,2.990573711660845e-05
Ад,5,2.990573711660845e-05
Ик,2,1.196229484664338e-05
-ч,2,1.196229484664338e-05
;[,3,1.794344226996507e-05
28,2,1.196229484664338e-05
Вм,3,1.794344226996507e-05
Ек,2,1.196229484664338e-05
Ис,5,2.990573711660845e-05
"р
",1,5.98114742332169e-06
б…,1,5.98114742332169e-06
–Х,3,1.794344226996507e-05
б!,2,1.196229484664338e-05
лЛ,4,2.392458969328676e-05
).,9,5.383032680989521e-05
ьЛ,1,5.98114742332169e-06
;Г,1,5.98114742332169e-06
!Г,5,2.990573711660845e-05
Яу,2,1.196229484664338e-05
Лю,6,3.588688453993014e-05
Иб,3,1.794344226996507e-05
9],1,5.98114742332169e-06
сф,3,1.794344226996507e-05
Ор,1,5.98114742332169e-06
цр,3,1.794344226996507e-05
[3,2,1.196229484664338e-05
хР,1,5.98114742332169e-06
–И,20,0.0001196229484664338
!И,6,3.588688453993014e-05
нл,5,2.990573711660845e-05
н!,15,8.971721134982534e-05
Яг,4,2.392458969328676e-05
?Ч,7,4.186803196325183e-05
ыя,10,5.98114742332169e-05
съ,3,1.794344226996507e-05
«А,5,2.990573711660845e-05
Чу,43,0.00025718933920283266
Ук,1,5.98114742332169e-06
Вг,2,1.196229484664338e-05
"у
",1,5.98114742332169e-06
Жм,1,5.98114742332169e-06
!з,8,4.784917938657352e-05
рз,8,4.784917938657352e-05
…–,4,2.392458969328676e-05
Ио,3,1.794344226996507e-05
Сн,6,3.588688453993014e-05
»О,1,5.98114742332169e-06
…В,5,2.990573711660845e-05
Ат,6,3.588688453993014e-05
Вр,3,1.794344226996507e-05
Тв,3,1.794344226996507e-05
…с,3,1.794344226996507e-05
(В,1,5.98114742332169e-06
цс,7,4.186803196325183e-05
!м,4,2.392458969328676e-05
х-,1,5.98114742332169e-06
–Ш,2,1.196229484664338e-05
?м,2,1.196229484664338e-05
…э,1,5.98114742332169e-06
у[,2,1.196229484664338e-05
31,2,1.196229484664338e-05
]т,3,1.794344226996507e-05
уЛ,1,5.98114742332169e-06
О!,4,2.392458969328676e-05
–э,5,2.990573711660845e-05
«о,2,1.196229484664338e-05
нш,2,1.196229484664338e-05
х:,2,1.196229484664338e-05
!ж,1,5.98114742332169e-06
сГ,2,1.196229484664338e-05
Яд,7,4.186803196325183e-05
"»,",4,2.392458969328676e-05
–У,5,2.990573711660845e-05
ж.,3,1.794344226996507e-05
?н,4,2.392458969328676e-05
с…,3,1.794344226996507e-05
Ут,4,2.392458969328676e-05
йэ,1,5.98114742332169e-06
.Ш,5,2.990573711660845e-05
эд,2,1.196229484664338e-05
:м,2,1.196229484664338e-05
ю-,5,2.990573711660845e-05
iс,3,1.794344226996507e-05
Iт,1,5.98114742332169e-06
"
O",1,5.98114742332169e-06
iр,1,5.98114742332169e-06
’п,1,5.98114742332169e-06
32,1,5.98114742332169e-06
Ум,4,2.392458969328676e-05
ч.,10,5.98114742332169e-05
г:,1,5.98114742332169e-06
ьж,12,7.177376907986028e-05
ьГ,1,5.98114742332169e-06
"е
",1,5.98114742332169e-06
яЛ,2,1.196229484664338e-05
иЛ,1,5.98114742332169e-06
тш,5,2.990573711660845e-05
?ч,5,2.990573711660845e-05
Чи,4,2.392458969328676e-05
",Е",2,1.196229484664338e-05
уМ,2,1.196229484664338e-05
…»,8,4.784917938657352e-05
аМ,2,1.196229484664338e-05
кК,4,2.392458969328676e-05
ч-,1,5.98114742332169e-06
й»,1,5.98114742332169e-06
:з,2,1.196229484664338e-05
…А,3,1.794344226996507e-05
Яо,1,5.98114742332169e-06
Уз,1,5.98114742332169e-06
мГ,3,1.794344226996507e-05
Ич,5,2.990573711660845e-05
цт,5,2.990573711660845e-05
еВ,2,1.196229484664338e-05
…Р,2,1.196229484664338e-05
пс,2,1.196229484664338e-05
Ца,2,1.196229484664338e-05
:р,4,2.392458969328676e-05
33,1,5.98114742332169e-06
]Т,1,5.98114742332169e-06
н[,1,5.98114742332169e-06
34,1,5.98114742332169e-06
]-,1,5.98114742332169e-06
",М",2,1.196229484664338e-05
еГ,4,2.392458969328676e-05
…з,1,5.98114742332169e-06
чм,2,1.196229484664338e-05
ьф,2,1.196229484664338e-05
в!,2,1.196229484664338e-05
Эй,5,2.990573711660845e-05
эй,1,5.98114742332169e-06
н–,6,3.588688453993014e-05
г;,3,1.794344226996507e-05
жц,20,0.0001196229484664338
:а,1,5.98114742332169e-06
я»,3,1.794344226996507e-05
…Т,3,1.794344226996507e-05
"И,",8,4.784917938657352e-05
нм,8,4.784917938657352e-05
йБ,6,3.588688453993014e-05
г–,1,5.98114742332169e-06
…(,1,5.98114742332169e-06
ь),2,1.196229484664338e-05
36,2,1.196229484664338e-05
]»,1,5.98114742332169e-06
–а,2,1.196229484664338e-05
аР,1,5.98114742332169e-06
Пы,1,5.98114742332169e-06
в»,1,5.98114742332169e-06
пп,3,1.794344226996507e-05
д;,3,1.794344226996507e-05
?Е,5,2.990573711660845e-05
Ла,1,5.98114742332169e-06
«Д,6,3.588688453993014e-05
Сд,2,1.196229484664338e-05
ёп,1,5.98114742332169e-06
Э-,1,5.98114742332169e-06
"э,",1,5.98114742332169e-06
»В,1,5.98114742332169e-06
!к,11,6.57926216565386e-05
Ас,2,1.196229484664338e-05
ю–,3,1.794344226996507e-05
Ды,1,5.98114742332169e-06
»[,1,5.98114742332169e-06
37,1,5.98114742332169e-06
Зд,7,4.186803196325183e-05
38,1,5.98114742332169e-06
]к,1,5.98114742332169e-06
…в,2,1.196229484664338e-05
»И,4,2.392458969328676e-05
Вэ,1,5.98114742332169e-06
еФ,2,1.196229484664338e-05
(н,1,5.98114742332169e-06
е),1,5.98114742332169e-06
:З,1,5.98114742332169e-06
чЧ,1,5.98114742332169e-06
нИ,12,7.177376907986028e-05
чК,1,5.98114742332169e-06
",Т",1,5.98114742332169e-06
н…,2,1.196229484664338e-05
ьМ,2,1.196229484664338e-05
(о,2,1.196229484664338e-05
а),1,5.98114742332169e-06
рН,1,5.98114742332169e-06
дъ,5,2.990573711660845e-05
рФ,1,5.98114742332169e-06
!р,1,5.98114742332169e-06
еР,2,1.196229484664338e-05
́г,1,5.98114742332169e-06
́в,2,1.196229484664338e-05
"
Ж",2,1.196229484664338e-05
п.,2,1.196229484664338e-05
́д,1,5.98114742332169e-06
"́,",1,5.98114742332169e-06
́щ,1,5.98114742332169e-06
Сы,2,1.196229484664338e-05
"м
",1,5.98114742332169e-06
39,1,5.98114742332169e-06
]М,1,5.98114742332169e-06
Бл,5,2.990573711660845e-05
:[,1,5.98114742332169e-06
40,1,5.98114742332169e-06
]у,1,5.98114742332169e-06
цн,5,2.990573711660845e-05
жб,7,4.186803196325183e-05
кЧ,4,2.392458969328676e-05
чд,1,5.98114742332169e-06
фр,7,4.186803196325183e-05
"щ,",1,5.98114742332169e-06
Т…,1,5.98114742332169e-06
Лу,2,1.196229484664338e-05
ьС,5,2.990573711660845e-05
ьЧ,1,5.98114742332169e-06
кф,1,5.98114742332169e-06
тФ,1,5.98114742332169e-06
мЧ,3,1.794344226996507e-05
Зо,1,5.98114742332169e-06
зН,1,5.98114742332169e-06
"
Е",3,1.794344226996507e-05
уД,4,2.392458969328676e-05
